seq_id,Ala,Arg,Asn,Asp,Cys,Gln,Glu,Gly,His,Ile,Leu,Lys,Met,Phe,Pro,Ser,Thr,Trp,Tyr,Val
"lcl|EQ966233.1_cds_EED85936.1_1 [locus_tag=POSPLDRAFT_91257] [protein=predicted protein] [protein_id=EED85936.1] [location=join(5935..6007,6095..6372,6430..6592,6626..7251)] [gbkey=CDS]",0.10052910052910052,0.10846560846560846,0.015873015873015872,0.05555555555555555,0.015873015873015872,0.042328042328042326,0.03439153439153439,0.06084656084656084,0.015873015873015872,0.03968253968253968,0.08465608465608465,0.05026455026455026,0.018518518518518517,0.021164021164021163,0.08465608465608465,0.1164021164021164,0.06084656084656084,0.010582010582010581,0.015873015873015872,0.047619047619047616
"lcl|EQ966233.1_cds_EED85937.1_2 [locus_tag=POSPLDRAFT_91261] [protein=predicted protein] [protein_id=EED85937.1] [location=join(17609..17632,17691..19199,19743..19898,20101..20322,20487..20603,20849..21014,21107..21130,21299..21378,21615..21890)] [gbkey=CDS]",0.09345794392523364,0.07126168224299065,0.03271028037383177,0.0514018691588785,0.016355140186915886,0.029205607476635514,0.056074766355140186,0.052570093457943924,0.03387850467289719,0.04906542056074766,0.12383177570093458,0.035046728971962614,0.03387850467289719,0.02570093457943925,0.05841121495327103,0.07476635514018691,0.05023364485981308,0.016355140186915886,0.028037383177570093,0.06775700934579439
"lcl|EQ966233.1_cds_EED86015.1_3 [locus_tag=POSPLDRAFT_91262] [protein=predicted protein] [protein_id=EED86015.1] [location=complement(join(22030..22073,22132..22243,22288..22332,22552..22898,22939..22957,23018..23338))] [gbkey=CDS]",0.06462585034013606,0.05102040816326531,0.02040816326530612,0.047619047619047616,0.013605442176870748,0.03741496598639456,0.09523809523809523,0.06462585034013606,0.03741496598639456,0.04081632653061224,0.08843537414965986,0.04421768707482993,0.017006802721088437,0.023809523809523808,0.09523809523809523,0.0782312925170068,0.05782312925170068,0.013605442176870748,0.03741496598639456,0.07142857142857142
"lcl|EQ966233.1_cds_EED86016.1_4 [locus_tag=POSPLDRAFT_91263] [protein=predicted protein] [protein_id=EED86016.1] [location=complement(join(24741..25553,25611..26564))] [gbkey=CDS]",0.11584327086882454,0.07495741056218058,0.03236797274275979,0.054514480408858604,0.010221465076660987,0.02555366269165247,0.06132879045996593,0.054514480408858604,0.03236797274275979,0.06132879045996593,0.08858603066439523,0.03577512776831346,0.013628620102214651,0.03747870528109029,0.0817717206132879,0.06814310051107325,0.04599659284497445,0.020442930153321975,0.022146507666098807,0.06303236797274275
"lcl|EQ966233.1_cds_EED86017.1_5 [locus_tag=POSPLDRAFT_91265] [protein=predicted protein] [protein_id=EED86017.1] [location=complement(join(30038..30377,30659..30765,30823..31776))] [gbkey=CDS]",0.11182795698924732,0.1053763440860215,0.030107526881720432,0.04516129032258064,0.008602150537634409,0.03225806451612903,0.07526881720430108,0.07096774193548387,0.02795698924731183,0.043010752688172046,0.08172043010752689,0.021505376344086023,0.012903225806451613,0.03225806451612903,0.07741935483870968,0.07526881720430108,0.04516129032258064,0.030107526881720432,0.021505376344086023,0.05161290322580645
"lcl|EQ966233.1_cds_EED85938.1_6 [locus_tag=POSPLDRAFT_91266] [protein=predicted protein] [protein_id=EED85938.1] [location=join(32166..32224,32285..32538,33495..33931)] [gbkey=CDS]",0.11290322580645161,0.03225806451612903,0.016129032258064516,0.028225806451612902,0.016129032258064516,0.028225806451612902,0.056451612903225805,0.08064516129032258,0.008064516129032258,0.04435483870967742,0.07258064516129033,0.03225806451612903,0.020161290322580645,0.09274193548387097,0.036290322580645164,0.06451612903225806,0.07661290322580645,0.03225806451612903,0.05241935483870968,0.0967741935483871
"lcl|EQ966233.1_cds_EED86018.1_7 [locus_tag=POSPLDRAFT_91268] [protein=predicted protein] [protein_id=EED86018.1] [location=complement(join(39602..40064,40145..40350,40415..40624))] [gbkey=CDS]",0.08934707903780069,0.07903780068728522,0.013745704467353952,0.07560137457044673,0.030927835051546393,0.024054982817869417,0.06872852233676977,0.054982817869415807,0.030927835051546393,0.044673539518900345,0.10996563573883161,0.027491408934707903,0.013745704467353952,0.037800687285223365,0.058419243986254296,0.07560137457044673,0.037800687285223365,0.013745704467353952,0.03436426116838488,0.07903780068728522
"lcl|EQ966233.1_cds_EED86019.1_8 [locus_tag=POSPLDRAFT_91269] [protein=predicted protein] [protein_id=EED86019.1] [location=complement(join(42017..42097,42161..42482,42531..42736,42784..42917,42950..43001))] [gbkey=CDS]",0.07984790874524715,0.06844106463878327,0.0038022813688212928,0.053231939163498096,0.015209125475285171,0.026615969581749048,0.11406844106463879,0.03802281368821293,0.030418250950570342,0.060836501901140684,0.09885931558935361,0.04182509505703422,0.015209125475285171,0.04182509505703422,0.06463878326996197,0.08745247148288973,0.049429657794676805,0.019011406844106463,0.034220532319391636,0.057034220532319393
"lcl|EQ966233.1_cds_EED85939.1_9 [locus_tag=POSPLDRAFT_91270] [protein=predicted protein] [protein_id=EED85939.1] [location=join(43479..43560,43746..43802,44029..44843)] [gbkey=CDS]",0.09177215189873418,0.14240506329113925,0.012658227848101266,0.04430379746835443,0.028481012658227847,0.028481012658227847,0.056962025316455694,0.11392405063291139,0.028481012658227847,0.0189873417721519,0.06962025316455696,0.028481012658227847,0.015822784810126583,0.015822784810126583,0.05063291139240506,0.0759493670886076,0.07911392405063292,0.00949367088607595,0.028481012658227847,0.060126582278481014
"lcl|EQ966233.1_cds_EED86020.1_10 [locus_tag=POSPLDRAFT_87648] [db_xref=InterPro:IPR001248] [protein=predicted protein] [protein_id=EED86020.1] [location=complement(join(47695..47865,47921..48049,48112..48192,48252..48327,48385..48617,48712..48714,48849..49097,49176..49194,49249..49319,49372..49591,49647..49750,49809..49934))] [gbkey=CDS]",0.10975609756097561,0.046747967479674794,0.04878048780487805,0.036585365853658534,0.012195121951219513,0.018292682926829267,0.026422764227642278,0.04878048780487805,0.012195121951219513,0.06504065040650407,0.10365853658536585,0.022357723577235773,0.026422764227642278,0.06300813008130081,0.05894308943089431,0.0975609756097561,0.052845528455284556,0.044715447154471545,0.036585365853658534,0.06910569105691057
"lcl|EQ966233.1_cds_EED85940.1_11 [locus_tag=POSPLDRAFT_91272] [protein=predicted protein] [protein_id=EED85940.1] [location=join(58299..58530,58591..58929,58981..59154,60261..60310,60364..60623,60677..61211,61309..61411,61551..61804,61867..62325)] [gbkey=CDS]",0.11125,0.055,0.02125,0.0575,0.01125,0.02875,0.05625,0.055,0.03625,0.04625,0.095,0.04125,0.025,0.03,0.05625,0.08625,0.065,0.01875,0.0275,0.07625
"lcl|EQ966233.1_cds_EED85941.1_12 [locus_tag=POSPLDRAFT_91274] [protein=predicted protein] [protein_id=EED85941.1] [location=join(72283..72616,72709..73322)] [gbkey=CDS]",0.11464968152866242,0.08598726114649681,0.006369426751592357,0.022292993630573247,0.006369426751592357,0.03503184713375796,0.04777070063694268,0.07961783439490445,0.028662420382165606,0.05732484076433121,0.09872611464968153,0.01592356687898089,0.009554140127388535,0.03503184713375796,0.13694267515923567,0.10828025477707007,0.0732484076433121,0,0.009554140127388535,0.028662420382165606
"lcl|EQ966233.1_cds_EED85942.1_13 [locus_tag=POSPLDRAFT_91276] [db_xref=InterPro:IPR000637] [protein=predicted protein] [protein_id=EED85942.1] [location=join(75009..75061,75175..75211,75333..75368,75472..75894,75927..76913,76967..77423,77650..77765,77891..77910,77939..78014)] [gbkey=CDS]",0.0927694406548431,0.05593451568894952,0.040927694406548434,0.047748976807639835,0.020463847203274217,0.045020463847203276,0.0572987721691678,0.08185538881309687,0.019099590723055934,0.045020463847203276,0.06002728512960437,0.03956343792633015,0.01637107776261937,0.034106412005457026,0.12414733969986358,0.0723055934515689,0.0504774897680764,0.01227830832196453,0.021828103683492497,0.06275579809004093
"lcl|EQ966233.1_cds_EED85943.1_14 [locus_tag=POSPLDRAFT_91282] [protein=predicted protein] [protein_id=EED85943.1] [location=join(99868..100080,100146..100301,100351..100429,100482..100590,100649..100668,100720..100828,100893..101211)] [gbkey=CDS]",0.07507507507507508,0.04804804804804805,0.02702702702702703,0.03303303303303303,0.021021021021021023,0.03903903903903904,0.03003003003003003,0.06006006006006006,0.009009009009009009,0.08408408408408409,0.08708708708708708,0.024024024024024024,0.02702702702702703,0.057057057057057055,0.02702702702702703,0.1021021021021021,0.07207207207207207,0.036036036036036036,0.03903903903903904,0.1021021021021021
