seq_id,Ala,Arg,Asn,Asp,Cys,Gln,Glu,Gly,His,Ile,Leu,Lys,Met,Phe,Pro,Ser,Thr,Trp,Tyr,Val
"lcl|MCFH01000001.1_cds_ORX60739.1_1 [locus_tag=BCR36DRAFT_438714] [db_xref=JGIDB:Pirfi3_438714] [protein=hypothetical protein] [protein_id=ORX60739.1] [location=join(26739..26930,27778..28570,28728..28864)] [gbkey=CDS]",0.024193548387096774,0.0456989247311828,0.1989247311827957,0.0456989247311828,0.01881720430107527,0.051075268817204304,0.04032258064516129,0.01881720430107527,0.01881720430107527,0.07258064516129033,0.06720430107526881,0.07258064516129033,0.026881720430107527,0.05913978494623656,0.01881720430107527,0.08870967741935484,0.051075268817204304,0.013440860215053764,0.04032258064516129,0.026881720430107527
"lcl|MCFH01000001.1_cds_ORX60740.1_2 [locus_tag=BCR36DRAFT_365333] [db_xref=JGIDB:Pirfi3_365333] [protein=hypothetical protein] [protein_id=ORX60740.1] [location=join(29027..29334,29502..29682,29717..29728)] [gbkey=CDS]",0,0.04242424242424243,0.30303030303030304,0.06060606060606061,0,0.012121212121212121,0.04242424242424243,0,0.030303030303030304,0.06666666666666667,0.04242424242424243,0.07272727272727272,0.012121212121212121,0.01818181818181818,0.04242424242424243,0.12727272727272726,0.05454545454545454,0,0.006060606060606061,0.06666666666666667
lcl|MCFH01000001.1_cds_ORX60741.1_3 [locus_tag=BCR36DRAFT_272354] [db_xref=JGIDB:Pirfi3_272354] [protein=hypothetical protein] [protein_id=ORX60741.1] [location=complement(100702..101625)] [gbkey=CDS],0.05555555555555555,0.032679738562091505,0.0784313725490196,0.06209150326797386,0.00980392156862745,0.016339869281045753,0.09477124183006536,0.032679738562091505,0.032679738562091505,0.10130718954248366,0.12418300653594772,0.08823529411764706,0.016339869281045753,0.013071895424836602,0.0392156862745098,0.0718954248366013,0.058823529411764705,0.0032679738562091504,0.032679738562091505,0.03594771241830065
lcl|MCFH01000001.1_cds_ORX60742.1_4 [locus_tag=BCR36DRAFT_438862] [db_xref=JGIDB:Pirfi3_438862] [protein=hypothetical protein] [protein_id=ORX60742.1] [location=complement(112928..113851)] [gbkey=CDS],0.026143790849673203,0.026143790849673203,0.09803921568627451,0.049019607843137254,0.006535947712418301,0.03594771241830065,0.11437908496732026,0.02287581699346405,0.00980392156862745,0.13071895424836602,0.08496732026143791,0.10784313725490197,0.016339869281045753,0.029411764705882353,0.016339869281045753,0.08169934640522876,0.08496732026143791,0,0.029411764705882353,0.029411764705882353
"lcl|MCFH01000001.1_cds_ORX60743.1_5 [locus_tag=BCR36DRAFT_438865] [db_xref=InterPro:IPR001878,JGIDB:Pirfi3_438865] [protein=hypothetical protein] [protein_id=ORX60743.1] [location=complement(114164..114832)] [gbkey=CDS]",0.01809954751131222,0.03167420814479638,0.3257918552036199,0.03167420814479638,0.013574660633484163,0.07692307692307693,0.027149321266968326,0.03619909502262444,0.00904977375565611,0.00904977375565611,0.027149321266968326,0.04524886877828054,0.03167420814479638,0.049773755656108594,0.03167420814479638,0.04524886877828054,0.04524886877828054,0,0.13122171945701358,0.013574660633484163
"lcl|MCFH01000001.1_cds_ORX60744.1_6 [locus_tag=BCR36DRAFT_340527] [db_xref=InterPro:IPR010472,InterPro:IPR010473,InterPro:IPR015425,JGIDB:Pirfi3_340527] [protein=FH2-domain-containing protein] [protein_id=ORX60744.1] [location=complement(join(190620..193495,193538..194246,194354..194998,195082..195831,195916..196158))] [gbkey=CDS]",0.03795284646348476,0.03852788959171938,0.05117883841288096,0.05462909718228867,0.005750431282346176,0.03795284646348476,0.07993099482461184,0.039102932719954,0.013225991949396205,0.07015526164462335,0.07475560667050028,0.09660724554341575,0.024726854514088556,0.025301897642323174,0.12535940195514664,0.09200690051753882,0.06440483036227718,0.0034502587694077054,0.020701552616446232,0.04427832087406555
"lcl|MCFH01000001.1_cds_ORX60746.1_8 [locus_tag=BCR36DRAFT_340536] [db_xref=InterPro:IPR000439,JGIDB:Pirfi3_340536] [protein=60S ribosomal protein L15] [protein_id=ORX60746.1] [location=complement(210823..211437)] [gbkey=CDS]",0.06896551724137931,0.15763546798029557,0.04926108374384237,0.024630541871921183,0.0049261083743842365,0.034482758620689655,0.04433497536945813,0.08374384236453201,0.034482758620689655,0.054187192118226604,0.054187192118226604,0.09359605911330049,0,0.0049261083743842365,0.034482758620689655,0.059113300492610835,0.03940886699507389,0.019704433497536946,0.07389162561576355,0.06403940886699508
"lcl|MCFH01000001.1_cds_ORX60747.1_9 [locus_tag=BCR36DRAFT_407752] [db_xref=InterPro:IPR001715,JGIDB:Pirfi3_407752] [protein=hypothetical protein] [protein_id=ORX60747.1] [location=join(213868..213898,214190..214325,214456..214522,214600..214686,214809..214826,214925..215020,215104..215265)] [gbkey=CDS]",0.05583756345177665,0.04568527918781726,0.07614213197969544,0.06091370558375635,0.01015228426395939,0.03553299492385787,0.08121827411167512,0.07614213197969544,0.01015228426395939,0.07106598984771574,0.08629441624365482,0.09137055837563451,0.025380710659898477,0.05583756345177665,0.03553299492385787,0.08121827411167512,0.04060913705583756,0.005076142131979695,0.030456852791878174,0.025380710659898477
"lcl|MCFH01000001.1_cds_ORX60748.1_10 [locus_tag=BCR36DRAFT_407753] [db_xref=JGIDB:Pirfi3_407753] [protein=hypothetical protein] [protein_id=ORX60748.1] [location=join(217054..217383,217669..217720,217884..218151,218283..218504,218634..218685,218818..218958,219426..220103)] [gbkey=CDS]",0.024179620034542316,0.02936096718480138,0.0846286701208981,0.04317789291882556,0.027633851468048358,0.02072538860103627,0.05699481865284974,0.03281519861830743,0.012089810017271158,0.10362694300518134,0.10362694300518134,0.07944732297063903,0.027633851468048358,0.0535405872193437,0.018998272884283247,0.09671848013816926,0.055267702936096716,0.0034542314335060447,0.09844559585492228,0.027633851468048358
lcl|MCFH01000001.1_cds_ORX60749.1_11 [locus_tag=BCR36DRAFT_340543] [db_xref=JGIDB:Pirfi3_340543] [protein=hypothetical protein] [protein_id=ORX60749.1] [location=complement(220899..221711)] [gbkey=CDS],0.01858736059479554,0.022304832713754646,0.11895910780669144,0.06691449814126393,0.022304832713754646,0.02973977695167286,0.06319702602230483,0.03717472118959108,0.01858736059479554,0.08178438661710037,0.09665427509293681,0.11524163568773234,0.026022304832713755,0.040892193308550186,0.011152416356877323,0.048327137546468404,0.040892193308550186,0.007434944237918215,0.07434944237918216,0.05947955390334572
