seq_id,Ala,Arg,Asn,Asp,Cys,Gln,Glu,Gly,His,Ile,Leu,Lys,Met,Phe,Pro,Ser,Thr,Trp,Tyr,Val
"lcl|CH236927.1_cds_EAA57827.1_1 [protein=hypothetical protein] [protein_id=EAA57827.1] [location=complement(join(7633..8567,8623..8941,8989..9067,9109..9140))] [gbkey=CDS]",0.09271523178807947,0.04415011037527594,0.05077262693156733,0.0728476821192053,0.013245033112582781,0.02207505518763797,0.039735099337748346,0.09271523178807947,0.004415011037527594,0.06622516556291391,0.08388520971302428,0.019867549668874173,0.004415011037527594,0.037527593818984545,0.046357615894039736,0.11920529801324503,0.0772626931567329,0.004415011037527594,0.04194260485651214,0.06622516556291391
"lcl|CH236927.1_cds_EAA57828.1_2 [protein=hypothetical protein] [protein_id=EAA57828.1] [location=complement(join(10249..10694,10809..10862,11084..11090))] [gbkey=CDS]",0.09580838323353294,0.0658682634730539,0.017964071856287425,0.059880239520958084,0.011976047904191617,0.029940119760479042,0.08383233532934131,0.041916167664670656,0.029940119760479042,0.09580838323353294,0.08383233532934131,0.08383233532934131,0.03592814371257485,0.017964071856287425,0.0658682634730539,0.09580838323353294,0.041916167664670656,0.005988023952095809,0.011976047904191617,0.023952095808383235
"lcl|CH236927.1_cds_EAA57829.1_3 [protein=hypothetical protein] [protein_id=EAA57829.1] [location=complement(join(11962..12140,12203..12627,12795..12955,13008..13061))] [gbkey=CDS]",0.0959409594095941,0.09225092250922509,0.03690036900369004,0.02952029520295203,0.0036900369003690036,0.05166051660516605,0.07749077490774908,0.04797047970479705,0.02214022140221402,0.04797047970479705,0.11808118081180811,0.04428044280442804,0.007380073800738007,0.04428044280442804,0.05904059040590406,0.08856088560885608,0.055350553505535055,0.01107011070110701,0.02214022140221402,0.04428044280442804
"lcl|CH236927.1_cds_EAA57830.1_4 [protein=hypothetical protein] [protein_id=EAA57830.1] [location=join(13648..13664,13726..13805,13863..13927,13981..14183,14239..14518,14598..14606)] [gbkey=CDS]",0.08796296296296297,0.0787037037037037,0.032407407407407406,0.06944444444444445,0.023148148148148147,0.032407407407407406,0.06481481481481481,0.08796296296296297,0.041666666666666664,0.05555555555555555,0.11574074074074074,0.023148148148148147,0.009259259259259259,0.037037037037037035,0.05555555555555555,0.032407407407407406,0.027777777777777776,0.004629629629629629,0.032407407407407406,0.08796296296296297
"lcl|CH236927.1_cds_EAA57831.1_5 [protein=hypothetical protein] [protein_id=EAA57831.1] [location=complement(join(14724..14978,15116..15189,15514..15712))] [gbkey=CDS]",0.05747126436781609,0.08045977011494253,0.034482758620689655,0.05747126436781609,0,0.06321839080459771,0.06321839080459771,0.040229885057471264,0.011494252873563218,0.05172413793103448,0.09195402298850575,0.09195402298850575,0.017241379310344827,0.040229885057471264,0.05172413793103448,0.09195402298850575,0.07471264367816093,0,0.022988505747126436,0.05747126436781609
"lcl|CH236927.1_cds_EAA57832.1_6 [protein=hypothetical protein] [protein_id=EAA57832.1] [location=join(16436..16517,16587..16600,16659..16715,16774..17430)] [gbkey=CDS]",0.12686567164179105,0.04477611940298507,0.018656716417910446,0.05223880597014925,0.0037313432835820895,0.11567164179104478,0.041044776119402986,0.08208955223880597,0.05223880597014925,0.04477611940298507,0.05970149253731343,0.033582089552238806,0.029850746268656716,0.022388059701492536,0.0708955223880597,0.04477611940298507,0.06343283582089553,0.011194029850746268,0.041044776119402986,0.041044776119402986
"lcl|CH236927.1_cds_EAA57833.1_7 [protein=hypothetical protein] [protein_id=EAA57833.1] [location=complement(join(17814..18068,18125..18574,18627..18762,18812..18918,18969..19070,19121..19252,19304..20296,20351..20401))] [gbkey=CDS]",0.08108108108108109,0.0445945945945946,0.05405405405405406,0.06351351351351352,0.013513513513513514,0.052702702702702706,0.0891891891891892,0.02027027027027027,0.024324324324324326,0.05810810810810811,0.13108108108108107,0.052702702702702706,0.02702702702702703,0.041891891891891894,0.03648648648648649,0.06621621621621622,0.051351351351351354,0.006756756756756757,0.031081081081081083,0.05405405405405406
"lcl|CH236927.1_cds_EAA57834.1_8 [protein=hypothetical protein] [protein_id=EAA57834.1] [location=join(21642..21832,21883..22261,22307..22741,22796..23155,23206..23241,23291..23390,23496..23526,23629..23681,23733..23776,23933..24074,24129..24364)] [gbkey=CDS]",0.07496251874062969,0.07496251874062969,0.04047976011994003,0.053973013493253376,0.01649175412293853,0.035982008995502246,0.05547226386806597,0.06146926536731634,0.020989505247376312,0.037481259370314844,0.07946026986506746,0.041979010494752625,0.020989505247376312,0.035982008995502246,0.06896551724137931,0.11694152923538231,0.0704647676161919,0.010494752623688156,0.031484257871064465,0.050974512743628186
"lcl|CH236927.1_cds_EAA57835.1_9 [protein=hypothetical protein] [protein_id=EAA57835.1] [location=join(25116..25342,25421..25841)] [gbkey=CDS]",0.08411214953271028,0.056074766355140186,0.04205607476635514,0.04672897196261682,0.004672897196261682,0.04672897196261682,0.0794392523364486,0.03271028037383177,0.018691588785046728,0.04205607476635514,0.09813084112149532,0.09813084112149532,0.014018691588785047,0.04672897196261682,0.04672897196261682,0.09345794392523364,0.04205607476635514,0.018691588785046728,0.02336448598130841,0.06542056074766354
"lcl|CH236927.1_cds_EAA57836.1_10 [protein=hypothetical protein] [protein_id=EAA57836.1] [location=complement(join(26399..26436,26571..27545,27604..27933,28087..28156,28203..28509,28636..28820))] [gbkey=CDS]",0.0947867298578199,0.044233807266982623,0.030015797788309637,0.053712480252764615,0.01263823064770932,0.03949447077409163,0.03949447077409163,0.06003159557661927,0.02527646129541864,0.053712480252764615,0.13112164296998421,0.022116903633491312,0.030015797788309637,0.05845181674565561,0.04739336492890995,0.07424960505529225,0.0679304897314376,0.017377567140600316,0.03475513428120063,0.0631911532385466
"lcl|CH236927.1_cds_EAA57837.1_11 [protein=hypothetical protein] [protein_id=EAA57837.1] [location=complement(join(29375..29520,29574..29618,29674..29857))] [gbkey=CDS]",0.0975609756097561,0.10569105691056911,0.056910569105691054,0.032520325203252036,0,0.056910569105691054,0.06504065040650407,0.016260162601626018,0.016260162601626018,0.032520325203252036,0.032520325203252036,0.13821138211382114,0.016260162601626018,0.016260162601626018,0.04878048780487805,0.13008130081300814,0.06504065040650407,0,0,0.07317073170731707
"lcl|CH236927.1_cds_EAA57838.1_12 [protein=hypothetical protein] [protein_id=EAA57838.1] [location=join(30234..30378,30434..30652,30764..30772,30851..31140,31199..31304,31350..31575,31626..32024,32322..32333,32483..32779,32893..33010,33077..33166,33213..33338)] [gbkey=CDS]",0.08124076809453472,0.0620384047267356,0.033973412112259974,0.0620384047267356,0.01772525849335303,0.047267355982274745,0.05465288035450517,0.04283604135893648,0.022156573116691284,0.05465288035450517,0.09896602658788774,0.05760709010339734,0.01624815361890694,0.03249630723781388,0.06942392909896603,0.08567208271787297,0.06794682422451995,0.008862629246676515,0.0206794682422452,0.06351550960118169
"lcl|CH236927.1_cds_EAA57839.1_13 [protein=hypothetical protein] [protein_id=EAA57839.1] [location=complement(join(33732..33872,33930..34074,34117..34213,34272..34649,34720..34807,34860..34970,35141..35143))] [gbkey=CDS]",0.10658307210031348,0.0219435736677116,0.03134796238244514,0.06269592476489028,0,0.0219435736677116,0.04075235109717868,0.10031347962382445,0.006269592476489028,0.07836990595611286,0.08150470219435736,0.07523510971786834,0.006269592476489028,0.050156739811912224,0.07523510971786834,0.07210031347962383,0.050156739811912224,0,0.018808777429467086,0.10031347962382445
"lcl|CH236927.1_cds_EAA57840.1_14 [protein=hypothetical protein] [protein_id=EAA57840.1] [location=complement(join(36309..36486,36561..36814,36847..36941,37035..37086))] [gbkey=CDS]",0.1099476439790576,0.08376963350785341,0.05235602094240838,0.02617801047120419,0,0.07329842931937172,0.041884816753926704,0.06282722513089005,0.020942408376963352,0.02617801047120419,0.07329842931937172,0.09947643979057591,0.010471204188481676,0.010471204188481676,0.041884816753926704,0.08376963350785341,0.06282722513089005,0.015706806282722512,0.020942408376963352,0.08376963350785341
"lcl|CH236927.1_cds_EAA57841.1_15 [protein=hypothetical protein] [protein_id=EAA57841.1] [location=complement(join(38470..39132,39187..39562,39614..39633))] [gbkey=CDS]",0.09686609686609686,0.05128205128205128,0.045584045584045586,0.045584045584045586,0,0.07407407407407407,0.039886039886039885,0.10256410256410256,0.014245014245014245,0.019943019943019943,0.06267806267806268,0.037037037037037035,0.03418803418803419,0.039886039886039885,0.1225071225071225,0.07122507122507123,0.03418803418803419,0.005698005698005698,0.03418803418803419,0.06837606837606838
"lcl|CH236927.1_cds_EAA57842.1_16 [protein=hypothetical protein] [protein_id=EAA57842.1] [location=join(39994..40020,40079..40125,40187..40215,40716..40727,41068..41388,41455..42005)] [gbkey=CDS]",0.06422018348623854,0.0672782874617737,0.039755351681957186,0.024464831804281346,0.0030581039755351682,0.03058103975535168,0.039755351681957186,0.08868501529051988,0.01529051987767584,0.07033639143730887,0.10091743119266056,0.03669724770642202,0.021406727828746176,0.05198776758409786,0.03669724770642202,0.11926605504587157,0.05198776758409786,0.01529051987767584,0.06116207951070336,0.06116207951070336
"lcl|CH236927.1_cds_EAA57843.1_17 [protein=hypothetical protein] [protein_id=EAA57843.1] [location=complement(join(42371..42709,42772..42945,43009..43062,43115..43921))] [gbkey=CDS]",0.08991228070175439,0.05701754385964912,0.05043859649122807,0.039473684210526314,0.017543859649122806,0.07017543859649122,0.046052631578947366,0.07017543859649122,0.07236842105263158,0.02412280701754386,0.05263157894736842,0.06359649122807018,0.013157894736842105,0.043859649122807015,0.07236842105263158,0.08991228070175439,0.05263157894736842,0.0021929824561403508,0.02631578947368421,0.046052631578947366
"lcl|CH236927.1_cds_EAA57844.1_18 [protein=predicted protein] [protein_id=EAA57844.1] [location=join(47928..47977,48293..48473,48637..48682,48878..48903,49057..49092)] [gbkey=CDS]",0.07207207207207207,0.06306306306306306,0.07207207207207207,0.02702702702702703,0.02702702702702703,0.06306306306306306,0.018018018018018018,0.05405405405405406,0.04504504504504504,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.009009009009009009,0.018018018018018018,0.07207207207207207,0.07207207207207207,0.05405405405405406,0,0.036036036036036036,0.05405405405405406
"lcl|CH236927.1_cds_EAA57845.1_19 [protein=hypothetical protein] [protein_id=EAA57845.1] [location=complement(join(50005..50029,50101..50176,50236..50368,50421..50888,50945..51474,51692..51864,51926..52007,52133..52253))] [gbkey=CDS]",0.07116104868913857,0.0599250936329588,0.03932584269662921,0.05805243445692884,0.011235955056179775,0.0599250936329588,0.05056179775280899,0.09363295880149813,0.031835205992509365,0.031835205992509365,0.07677902621722846,0.04307116104868914,0.02247191011235955,0.026217228464419477,0.07677902621722846,0.07116104868913857,0.04681647940074907,0.016853932584269662,0.033707865168539325,0.07865168539325842
