seq_id,value
lcl|LR898468.1_cds_CAD6498643.1_1 [protein_id=CAD6498643.1] [location=34907..35059] [gbkey=CDS],0.5
lcl|LR898468.1_cds_CAD6498644.1_2 [protein_id=CAD6498644.1] [location=43083..43166] [gbkey=CDS],0.38461538461538464
lcl|LR898468.1_cds_CAD6498645.1_3 [protein_id=CAD6498645.1] [location=43227..43295] [gbkey=CDS],0.38095238095238093
"lcl|LR898468.1_cds_CAD6498646.1_4 [protein_id=CAD6498646.1] [location=complement(join(44642..44769,44816..45047))] [gbkey=CDS]",0.27586206896551724
lcl|LR898468.1_cds_CAD6498647.1_5 [protein_id=CAD6498647.1] [location=73031..73303] [gbkey=CDS],0.3977272727272727
"lcl|LR898468.1_cds_CAD6498648.1_6 [protein_id=CAD6498648.1] [location=complement(join(87210..87380,87516..87739,87850..89083))] [gbkey=CDS]",0.425
lcl|LR898468.1_cds_CAD6498649.1_7 [protein_id=CAD6498649.1] [location=101323..101559] [gbkey=CDS],0.4861111111111111
lcl|LR898468.1_cds_CAD6498650.1_8 [protein_id=CAD6498650.1] [location=102174..102974] [gbkey=CDS],0.43137254901960786
"lcl|LR898468.1_cds_CAD6498651.1_9 [protein_id=CAD6498651.1] [location=complement(join(151713..151855,151907..152147))] [gbkey=CDS]",0.2845528455284553
"lcl|LR898468.1_cds_CAD6498652.1_10 [protein_id=CAD6498652.1] [location=complement(join(176709..178298,178342..178857,178904..178966,179014..179901))] [gbkey=CDS]",0.3340122199592668
"lcl|LR898468.1_cds_CAD6498653.1_11 [protein_id=CAD6498653.1] [location=complement(join(184082..184156,184211..184830,184944..185238))] [gbkey=CDS]",0.325
lcl|LR898468.1_cds_CAD6498654.1_12 [protein_id=CAD6498654.1] [location=186019..188424] [gbkey=CDS],0.34403080872913994
lcl|LR898468.1_cds_CAD6498655.1_13 [protein_id=CAD6498655.1] [location=complement(193845..193988)] [gbkey=CDS],0.26666666666666666
"lcl|LR898468.1_cds_CAD6498656.1_14 [protein_id=CAD6498656.1] [location=complement(join(207958..208298,208351..208477))] [gbkey=CDS]",0.4342105263157895
"lcl|LR898468.1_cds_CAD6498657.1_15 [protein_id=CAD6498657.1] [location=complement(join(209170..210053,210105..210209,210270..210559,210661..210868,210946..211225))] [gbkey=CDS]",0.38188277087033745
"lcl|LR898468.1_cds_CAD6498659.1_17 [protein_id=CAD6498659.1] [location=join(306403..306658,306723..307034,307086..307183)] [gbkey=CDS]",0.37089201877934275
"lcl|LR898468.1_cds_CAD6498660.1_18 [protein_id=CAD6498660.1] [location=join(338018..338273,338338..338649,338701..338798)] [gbkey=CDS]",0.37089201877934275
"lcl|LR898468.1_cds_CAD6498661.1_19 [protein_id=CAD6498661.1] [location=join(370823..371095,371147..371237,371287..371670,371718..372160)] [gbkey=CDS]",0.40591397849462363
"lcl|LR898468.1_cds_CAD6498662.1_20 [protein_id=CAD6498662.1] [location=join(372728..372765,372814..374035)] [gbkey=CDS]",0.4292682926829268
"lcl|LR898468.1_cds_CAD6498663.1_21 [protein_id=CAD6498663.1] [location=complement(join(377540..378289,378730..378981))] [gbkey=CDS]",0.40372670807453415
"lcl|LR898468.1_cds_CAD6498664.1_22 [protein_id=CAD6498664.1] [location=complement(join(387129..387247,387481..387739))] [gbkey=CDS]",0.4344262295081967
"lcl|LR898468.1_cds_CAD6498665.1_23 [protein_id=CAD6498665.1] [location=complement(join(392120..392869,393310..393561))] [gbkey=CDS]",0.40372670807453415
"lcl|LR898468.1_cds_CAD6498666.1_24 [protein_id=CAD6498666.1] [location=complement(join(401709..401827,402061..402319))] [gbkey=CDS]",0.4344262295081967
"lcl|LR898468.1_cds_CAD6498667.1_25 [protein_id=CAD6498667.1] [location=complement(join(406700..407449,407890..408141))] [gbkey=CDS]",0.40372670807453415
"lcl|LR898468.1_cds_CAD6498668.1_26 [protein_id=CAD6498668.1] [location=complement(join(416289..416407,416641..416899))] [gbkey=CDS]",0.4344262295081967
"lcl|LR898468.1_cds_CAD6498669.1_27 [protein_id=CAD6498669.1] [location=complement(join(421280..422029,422470..422721))] [gbkey=CDS]",0.40372670807453415
"lcl|LR898468.1_cds_CAD6498670.1_28 [protein_id=CAD6498670.1] [location=complement(join(430869..430987,431221..431479))] [gbkey=CDS]",0.4344262295081967
"lcl|LR898468.1_cds_CAD6498671.1_29 [protein_id=CAD6498671.1] [location=join(442397..442428,442483..442754,442810..445889)] [gbkey=CDS]",0.3474654377880184
lcl|LR898468.1_cds_CAD6498672.1_30 [protein_id=CAD6498672.1] [location=complement(447299..448363)] [gbkey=CDS],0.5178571428571429
lcl|LR898468.1_cds_CAD6498673.1_31 [protein_id=CAD6498673.1] [location=complement(453907..453951)] [gbkey=CDS],0.3333333333333333
"lcl|LR898468.1_cds_CAD6498674.1_32 [protein_id=CAD6498674.1] [location=join(457619..457788,457842..458117,458176..458689)] [gbkey=CDS]",0.3769968051118211
"lcl|LR898468.1_cds_CAD6498675.1_33 [protein_id=CAD6498675.1] [location=join(474961..475086,475139..475270,475330..476112)] [gbkey=CDS]",0.4012158054711246
lcl|LR898468.1_cds_CAD6498676.1_34 [protein_id=CAD6498676.1] [location=487274..488443] [gbkey=CDS],0.4015957446808511
"lcl|LR898468.1_cds_CAD6498678.1_36 [protein_id=CAD6498678.1] [location=complement(join(570748..570860,570914..571228,571293..571557))] [gbkey=CDS]",0.4144144144144144
"lcl|LR898468.1_cds_CAD6498679.1_37 [protein_id=CAD6498679.1] [location=complement(join(602222..602833,602887..603069,603130..603279))] [gbkey=CDS]",0.39932885906040266
"lcl|LR898468.1_cds_CAD6498680.1_38 [protein_id=CAD6498680.1] [location=complement(join(607482..607907,607955..609309,609359..609442,609492..609621))] [gbkey=CDS]",0.3442879499217527
"lcl|LR898468.1_cds_CAD6498681.1_39 [protein_id=CAD6498681.1] [location=join(610218..610262,610381..610562,610614..610955,610999..611125,611188..612949,613003..613187,613238..613518,613570..613654)] [gbkey=CDS]",0.33954451345755693
