seq_id,value
lcl|CP017623.1_cds_AOW25705.1_1 [locus_tag=CAALFM_C100020CA] [db_xref=CGD:CAL0000184345] [protein=hypothetical protein] [protein_id=AOW25705.1] [location=complement(4409..4720)] [gbkey=CDS],0.431691129250589
lcl|CP017623.1_cds_AOW25706.1_2 [locus_tag=CAALFM_C100030CA] [db_xref=CGD:CAL0000177679] [protein=hypothetical protein] [protein_id=AOW25706.1] [location=complement(8597..8908)] [gbkey=CDS],0.5222403447103454
lcl|CP017623.1_cds_AOW25707.1_3 [gene=CTA2] [locus_tag=CAALFM_C100040WA] [db_xref=CGD:CAL0000191731] [protein=Cta2p] [protein_id=AOW25707.1] [location=10718..11485] [gbkey=CDS],0.5181267116232312
lcl|CP017623.1_cds_AOW25708.1_4 [gene=TUP1] [locus_tag=CAALFM_C100060WA] [db_xref=CGD:CAL0000186393] [protein=chromatin-silencing transcriptional regulator] [protein_id=AOW25708.1] [location=12163..13701] [gbkey=CDS],0.5083955650290652
"lcl|CP017623.1_cds_AOW25709.1_5 [gene=MVD] [locus_tag=CAALFM_C100070WA] [db_xref=CGD:CAL0000181620] [protein=diphosphomevalonate decarboxylase] [protein_id=AOW25709.1] [location=join(13778..13816,13868..14917)] [gbkey=CDS]",0.5405430933454061
lcl|CP017623.1_cds_AOW25710.1_6 [gene=RCA1] [locus_tag=CAALFM_C100080CA] [db_xref=CGD:CAL0000191329] [protein=Rca1p] [protein_id=AOW25710.1] [location=complement(14910..15761)] [gbkey=CDS],0.5358401187651347
lcl|CP017623.1_cds_AOW25711.1_7 [locus_tag=CAALFM_C100090WA] [db_xref=CGD:CAL0000185968] [protein=hypothetical protein] [protein_id=AOW25711.1] [location=15595..16116] [gbkey=CDS],0.4922316344164908
lcl|CP017623.1_cds_AOW25712.1_8 [locus_tag=CAALFM_C100100CA] [db_xref=CGD:CAL0000197186] [protein=cardiolipin synthase] [protein_id=AOW25712.1] [location=complement(16600..17328)] [gbkey=CDS],0.5081759700386296
lcl|CP017623.1_cds_AOW25713.1_9 [gene=CCT8] [locus_tag=CAALFM_C100110WA] [db_xref=CGD:CAL0000175759] [protein=chaperonin-containing T-complex subunit] [protein_id=AOW25713.1] [location=17338..18960] [gbkey=CDS],0.5523730747870298
lcl|CP017623.1_cds_AOW25714.1_10 [gene=TRP1] [locus_tag=CAALFM_C100120CA] [db_xref=CGD:CAL0000186853] [protein=phosphoribosylanthranilate isomerase] [protein_id=AOW25714.1] [location=complement(18948..19628)] [gbkey=CDS],0.5483804596615294
lcl|CP017623.1_cds_AOW25715.1_11 [gene=VPS53] [locus_tag=CAALFM_C100130CA] [db_xref=CGD:CAL0000194290] [protein=Vps53p] [protein_id=AOW25715.1] [location=complement(19615..21714)] [gbkey=CDS],0.5054579049626051
lcl|CP017623.1_cds_AOW25716.1_12 [gene=KEL1] [locus_tag=CAALFM_C100140WA] [db_xref=CGD:CAL0000190815] [protein=Kel1p] [protein_id=AOW25716.1] [location=22270..25326] [gbkey=CDS],0.6100200520308535
lcl|CP017623.1_cds_AOW25717.1_13 [gene=RIM8] [locus_tag=CAALFM_C100150CA] [db_xref=CGD:CAL0000197201] [protein=Rim8p] [protein_id=AOW25717.1] [location=complement(25381..27249)] [gbkey=CDS],0.577200031458975
lcl|CP017623.1_cds_AOW25718.1_14 [locus_tag=CAALFM_C100160CA] [db_xref=CGD:CAL0000200313] [protein=hypothetical protein] [protein_id=AOW25718.1] [location=complement(28286..29488)] [gbkey=CDS],0.7039495588484053
lcl|CP017623.1_cds_AOW25719.1_15 [gene=LEU4] [locus_tag=CAALFM_C100170WA] [db_xref=CGD:CAL0000186267] [protein=2-isopropylmalate synthase] [protein_id=AOW25719.1] [location=29804..31543] [gbkey=CDS],0.683341988721809
lcl|CP017623.1_cds_AOW25720.1_16 [gene=RPL16A] [locus_tag=CAALFM_C100180WA] [db_xref=CGD:CAL0000175593] [protein=ribosomal 60S subunit protein L16A] [protein_id=AOW25720.1] [location=31842..32444] [gbkey=CDS],0.7363314600029043
lcl|CP017623.1_cds_AOW25721.1_17 [locus_tag=CAALFM_C100190CA] [db_xref=CGD:CAL0000186780] [protein=hypothetical protein] [protein_id=AOW25721.1] [location=complement(32680..33318)] [gbkey=CDS],0.6101127790400177
lcl|CP017623.1_cds_AOW25722.1_18 [locus_tag=CAALFM_C100200CA] [db_xref=CGD:CAL0000183783] [protein=hypothetical protein] [protein_id=AOW25722.1] [location=complement(34099..34446)] [gbkey=CDS],0.6307052121628126
lcl|CP017623.1_cds_AOW25723.1_19 [locus_tag=CAALFM_C100210CA] [db_xref=CGD:CAL0000182274] [protein=hypothetical protein] [protein_id=AOW25723.1] [location=complement(34525..35679)] [gbkey=CDS],0.6675962702167983
"lcl|CP017623.1_cds_AOW25724.1_20 [gene=PHR2] [locus_tag=CAALFM_C100220WA] [db_xref=CGD:CAL0000181783] [protein=1,3-beta-glucanosyltransferase] [protein_id=AOW25724.1] [location=37851..39485] [gbkey=CDS]",0.678655205971878
lcl|CP017623.1_cds_AOW25725.1_21 [gene=BFA1] [locus_tag=CAALFM_C100230CA] [db_xref=CGD:CAL0000186201] [protein=Bfa1p] [protein_id=AOW25725.1] [location=complement(40484..41770)] [gbkey=CDS],0.5707421599538036
lcl|CP017623.1_cds_AOW25728.1_24 [gene=POL93] [locus_tag=CAALFM_C100290WA] [db_xref=CGD:CAL0000175689] [protein=Pol93p] [protein_id=AOW25728.1] [location=43803..45764] [gbkey=CDS],0.7165719203397545
lcl|CP017623.1_cds_AOW25729.1_25 [locus_tag=CAALFM_C100310WA] [db_xref=CGD:CAL0000201857] [protein=hypothetical protein] [protein_id=AOW25729.1] [location=46803..48359] [gbkey=CDS],0.6368317181431196
lcl|CP017623.1_cds_AOW25730.1_26 [locus_tag=CAALFM_C100320WA] [db_xref=CGD:CAL0000193936] [protein=retromer subunit] [protein_id=AOW25730.1] [location=48513..49298] [gbkey=CDS],0.6124292930671913
lcl|CP017623.1_cds_AOW25731.1_27 [locus_tag=CAALFM_C100330CA] [db_xref=CGD:CAL0000200147] [protein=CCR4-NOT core subunit] [protein_id=AOW25731.1] [location=complement(49295..49843)] [gbkey=CDS],0.635143327192479
lcl|CP017623.1_cds_AOW25732.1_28 [gene=HBR1] [locus_tag=CAALFM_C100340WA] [db_xref=CGD:CAL0000197369] [protein=nucleoside-triphosphatase] [protein_id=AOW25732.1] [location=49997..50743] [gbkey=CDS],0.6574744001078304
lcl|CP017623.1_cds_AOW25733.1_29 [gene=HMX1] [locus_tag=CAALFM_C100350CA] [db_xref=CGD:CAL0000188588] [protein=Hmx1p] [protein_id=AOW25733.1] [location=complement(50806..51681)] [gbkey=CDS],0.7118170950458624
lcl|CP017623.1_cds_AOW25734.1_30 [gene=CDC13] [locus_tag=CAALFM_C100360WA] [db_xref=CGD:CAL0000201142] [protein=Cdc13p] [protein_id=AOW25734.1] [location=53099..54442] [gbkey=CDS],0.6353013586282636
lcl|CP017623.1_cds_AOW25735.1_31 [locus_tag=CAALFM_C100370WA] [db_xref=CGD:CAL0000183986] [protein=hypothetical protein] [protein_id=AOW25735.1] [location=54558..54842] [gbkey=CDS],0.7355703942522555
lcl|CP017623.1_cds_AOW25736.1_32 [locus_tag=CAALFM_C100380CA] [db_xref=CGD:CAL0000175749] [protein=hypothetical protein] [protein_id=AOW25736.1] [location=complement(54837..57074)] [gbkey=CDS],0.6755828068380202
lcl|CP017623.1_cds_AOW25737.1_33 [gene=ENA2] [locus_tag=CAALFM_C100390WA] [db_xref=CGD:CAL0000188030] [protein=Na(+)-exporting P-type ATPase] [protein_id=AOW25737.1] [location=59349..62552] [gbkey=CDS],0.7246411081661118
lcl|CP017623.1_cds_AOW25738.1_34 [gene=SVF1] [locus_tag=CAALFM_C100400WA] [db_xref=CGD:CAL0000182395] [protein=Svf1p] [protein_id=AOW25738.1] [location=63202..64350] [gbkey=CDS],0.7100956196897571
lcl|CP017623.1_cds_AOW25739.1_35 [locus_tag=CAALFM_C100410CA] [db_xref=CGD:CAL0000181570] [protein=hexadecenal dehydrogenase] [protein_id=AOW25739.1] [location=complement(64696..66324)] [gbkey=CDS],0.7530070506618465
lcl|CP017623.1_cds_AOW25740.1_36 [locus_tag=CAALFM_C100420WA] [db_xref=CGD:CAL0000182735] [protein=hypothetical protein] [protein_id=AOW25740.1] [location=67843..68814] [gbkey=CDS],0.6727307172879607
lcl|CP017623.1_cds_AOW25741.1_37 [locus_tag=CAALFM_C100430WA] [db_xref=CGD:CAL0000198706] [protein=phosphoinositide binding protein] [protein_id=AOW25741.1] [location=69226..70902] [gbkey=CDS],0.6597809507705963
"lcl|CP017623.1_cds_AOW25742.1_38 [gene=UBP6] [locus_tag=CAALFM_C100440WA] [db_xref=CGD:CAL0000193223] [protein=ubiquitin-specific protease] [protein_id=AOW25742.1] [location=join(71068..71080,71158..72581)] [gbkey=CDS]",0.7046599617693939
"lcl|CP017623.1_cds_AOW25743.1_39 [locus_tag=CAALFM_C100450CA] [db_xref=CGD:CAL0000194733] [protein=hypothetical protein] [protein_id=AOW25743.1] [location=complement(join(72741..73091,73182..73283))] [gbkey=CDS]",0.7166094714769949
lcl|CP017623.1_cds_AOW25744.1_40 [locus_tag=CAALFM_C100460WA] [db_xref=CGD:CAL0000176138] [protein=hypothetical protein] [protein_id=AOW25744.1] [location=73580..73900] [gbkey=CDS],0.7501518646598785
lcl|CP017623.1_cds_AOW25745.1_41 [locus_tag=CAALFM_C100470CA] [db_xref=CGD:CAL0000184399] [protein=N-acetylphosphatidylethanolamine-hydrolyzing phospholipase D] [protein_id=AOW25745.1] [location=complement(74056..75381)] [gbkey=CDS],0.6845377616462687
lcl|CP017623.1_cds_AOW25746.1_42 [gene=GCN20] [locus_tag=CAALFM_C100480CA] [db_xref=CGD:CAL0000181616] [protein=putative AAA family ATPase] [protein_id=AOW25746.1] [location=complement(75573..77828)] [gbkey=CDS],0.6928101327393984
lcl|CP017623.1_cds_AOW25747.1_43 [gene=TTR1] [locus_tag=CAALFM_C100490CA] [db_xref=CGD:CAL0000190988] [protein=dithiol glutaredoxin] [protein_id=AOW25747.1] [location=complement(78008..78367)] [gbkey=CDS],0.7176364408808691
lcl|CP017623.1_cds_AOW25748.1_44 [gene=GLO1] [locus_tag=CAALFM_C100500CA] [db_xref=CGD:CAL0000175730] [protein=lactoylglutathione lyase] [protein_id=AOW25748.1] [location=complement(78641..79669)] [gbkey=CDS],0.7128256642938732
lcl|CP017623.1_cds_AOW25749.1_45 [locus_tag=CAALFM_C100510WA] [db_xref=CGD:CAL0000175867] [protein=3-methyl-2-oxobutanoate hydroxymethyltransferase] [protein_id=AOW25749.1] [location=80124..81053] [gbkey=CDS],0.6323752994478217
lcl|CP017623.1_cds_AOW25750.1_46 [locus_tag=CAALFM_C100520WA] [db_xref=CGD:CAL0000184166] [protein=phosphoglycerate mutase] [protein_id=AOW25750.1] [location=81233..81901] [gbkey=CDS],0.6651814835057416
lcl|CP017623.1_cds_AOW25751.1_47 [locus_tag=CAALFM_C100530CA] [db_xref=CGD:CAL0000174026] [protein=hypothetical protein] [protein_id=AOW25751.1] [location=complement(82117..84558)] [gbkey=CDS],0.657696719580844
lcl|CP017623.1_cds_AOW25752.1_48 [locus_tag=CAALFM_C100540CA] [db_xref=CGD:CAL0000201663] [protein=hypothetical protein] [protein_id=AOW25752.1] [location=complement(85080..87248)] [gbkey=CDS],0.6672680999308703
lcl|CP017623.1_cds_AOW25753.1_49 [gene=CIS2] [locus_tag=CAALFM_C100550WA] [db_xref=CGD:CAL0000184736] [protein=gamma-glutamyltransferase] [protein_id=AOW25753.1] [location=87900..89810] [gbkey=CDS],0.6429849044999235
lcl|CP017623.1_cds_AOW25754.1_50 [gene=CNS1] [locus_tag=CAALFM_C100560WA] [db_xref=CGD:CAL0000195791] [protein=HSP70/90 family co-chaperone] [protein_id=AOW25754.1] [location=90099..91271] [gbkey=CDS],0.6855388347126911
lcl|CP017623.1_cds_AOW25755.1_51 [locus_tag=CAALFM_C100570CA] [db_xref=CGD:CAL0000191339] [protein=hypothetical protein] [protein_id=AOW25755.1] [location=complement(91310..93694)] [gbkey=CDS],0.6302275469159945
lcl|CP017623.1_cds_AOW25756.1_52 [locus_tag=CAALFM_C100580WA] [db_xref=CGD:CAL0000186327] [protein=hypothetical protein] [protein_id=AOW25756.1] [location=93970..94899] [gbkey=CDS],0.6401540701365226
lcl|CP017623.1_cds_AOW25757.1_53 [gene=TUF1] [locus_tag=CAALFM_C100590WA] [db_xref=CGD:CAL0000198818] [protein=translation elongation factor Tu] [protein_id=AOW25757.1] [location=95214..96494] [gbkey=CDS],0.7446567566344435
lcl|CP017623.1_cds_AOW25758.1_54 [gene=APC1] [locus_tag=CAALFM_C100600WA] [db_xref=CGD:CAL0000196687] [protein=anaphase promoting complex subunit 1] [protein_id=AOW25758.1] [location=96816..101423] [gbkey=CDS],0.6552643866217583
lcl|CP017623.1_cds_AOW25759.1_55 [gene=PSD1] [locus_tag=CAALFM_C100610WA] [db_xref=CGD:CAL0000188438] [protein=phosphatidylserine decarboxylase 1] [protein_id=AOW25759.1] [location=101751..103523] [gbkey=CDS],0.6771249201006606
lcl|CP017623.1_cds_AOW25760.1_56 [gene=MOB2] [locus_tag=CAALFM_C100620WA] [db_xref=CGD:CAL0000186024] [protein=Mob2p] [protein_id=AOW25760.1] [location=103868..104809] [gbkey=CDS],0.6277959431101657
lcl|CP017623.1_cds_AOW25761.1_57 [locus_tag=CAALFM_C100630WA] [db_xref=CGD:CAL0000191678] [protein=hypothetical protein] [protein_id=AOW25761.1] [location=105179..106924] [gbkey=CDS],0.6616082942232276
lcl|CP017623.1_cds_AOW25762.1_58 [gene=RPO41] [locus_tag=CAALFM_C100640CA] [db_xref=CGD:CAL0000185076] [protein=DNA-directed RNA polymerase] [protein_id=AOW25762.1] [location=complement(107125..111027)] [gbkey=CDS],0.6997779740109275
lcl|CP017623.1_cds_AOW25763.1_59 [gene=SNF7] [locus_tag=CAALFM_C100650CA] [db_xref=CGD:CAL0000187201] [protein=ESCRT-III subunit protein] [protein_id=AOW25763.1] [location=complement(111571..112251)] [gbkey=CDS],0.7287760855962282
lcl|CP017623.1_cds_AOW25764.1_60 [locus_tag=CAALFM_C100660CA] [db_xref=CGD:CAL0000185526] [protein=t-SNARE syntaxin] [protein_id=AOW25764.1] [location=complement(112788..113801)] [gbkey=CDS],0.6702528961378431
lcl|CP017623.1_cds_AOW25765.1_61 [gene=UGA32] [locus_tag=CAALFM_C100670CA] [db_xref=CGD:CAL0000195594] [protein=Uga32p] [protein_id=AOW25765.1] [location=complement(114127..115878)] [gbkey=CDS],0.6597695670526482
lcl|CP017623.1_cds_AOW25766.1_62 [gene=ASM3] [locus_tag=CAALFM_C100680WA] [db_xref=CGD:CAL0000190930] [protein=Asm3p] [protein_id=AOW25766.1] [location=117319..119442] [gbkey=CDS],0.716641439876106
lcl|CP017623.1_cds_AOW25767.1_63 [gene=RIC1] [locus_tag=CAALFM_C100690WA] [db_xref=CGD:CAL0000199231] [protein=Ric1p] [protein_id=AOW25767.1] [location=119767..122808] [gbkey=CDS],0.7731062139248476
lcl|CP017623.1_cds_AOW25768.1_64 [locus_tag=CAALFM_C100700WA] [db_xref=CGD:CAL0000176204] [protein=hypothetical protein] [protein_id=AOW25768.1] [location=123066..123431] [gbkey=CDS],0.876821772334456
"lcl|CP017623.1_cds_AOW25769.1_65 [gene=TUB2] [locus_tag=CAALFM_C100710CA] [db_xref=CGD:CAL0000176403] [protein=beta-tubulin] [protein_id=AOW25769.1] [location=complement(join(123869..125170,125335..125370,125586..125597))] [gbkey=CDS]",0.8399162235654294
lcl|CP017623.1_cds_AOW25770.1_66 [gene=CMP1] [locus_tag=CAALFM_C100730CA] [db_xref=CGD:CAL0000201614] [protein=calcineurin catalytic subunit A] [protein_id=AOW25770.1] [location=complement(126791..128620)] [gbkey=CDS],0.8516157735158152
lcl|CP017623.1_cds_AOW25771.1_67 [gene=SPE1] [locus_tag=CAALFM_C100740CA] [db_xref=CGD:CAL0000182839] [protein=ornithine decarboxylase] [protein_id=AOW25771.1] [location=complement(129260..130681)] [gbkey=CDS],0.8477465671724802
lcl|CP017623.1_cds_AOW25772.1_68 [gene=VPS27] [locus_tag=CAALFM_C100750CA] [db_xref=CGD:CAL0000186855] [protein=ESCRT-0 subunit protein] [protein_id=AOW25772.1] [location=complement(131413..133938)] [gbkey=CDS],0.8127315941870767
lcl|CP017623.1_cds_AOW25773.1_69 [locus_tag=CAALFM_C100760WA] [db_xref=CGD:CAL0000195596] [protein=hypothetical protein] [protein_id=AOW25773.1] [location=134254..134913] [gbkey=CDS],0.7057125792105535
lcl|CP017623.1_cds_AOW25774.1_70 [gene=ROT1] [locus_tag=CAALFM_C100770CA] [db_xref=CGD:CAL0000184365] [protein=Rot1p] [protein_id=AOW25774.1] [location=complement(135654..136436)] [gbkey=CDS],0.8634725167903295
lcl|CP017623.1_cds_AOW25775.1_71 [gene=HGC1] [locus_tag=CAALFM_C100780CA] [db_xref=CGD:CAL0000184055] [protein=cyclin] [protein_id=AOW25775.1] [location=complement(138574..140931)] [gbkey=CDS],0.827098963631481
lcl|CP017623.1_cds_AOW25776.1_72 [locus_tag=CAALFM_C100790WA] [db_xref=CGD:CAL0000193312] [protein=hypothetical protein] [protein_id=AOW25776.1] [location=150607..151707] [gbkey=CDS],0.7735930754559095
lcl|CP017623.1_cds_AOW25777.1_73 [gene=ERG2] [locus_tag=CAALFM_C100800CA] [db_xref=CGD:CAL0000177093] [protein=C-8 sterol isomerase] [protein_id=AOW25777.1] [location=complement(154633..155286)] [gbkey=CDS],0.8334804874181029
lcl|CP017623.1_cds_AOW25778.1_74 [locus_tag=CAALFM_C100810WA] [db_xref=CGD:CAL0000194250] [protein=N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit] [protein_id=AOW25778.1] [location=155443..156324] [gbkey=CDS],0.7615991819594312
lcl|CP017623.1_cds_AOW25779.1_75 [locus_tag=CAALFM_C100820WA] [db_xref=CGD:CAL0000180272] [protein=hypothetical protein] [protein_id=AOW25779.1] [location=156643..157689] [gbkey=CDS],0.8256951704472182
lcl|CP017623.1_cds_AOW25780.1_76 [locus_tag=CAALFM_C100830WA] [db_xref=CGD:CAL0000200953] [protein=hypothetical protein] [protein_id=AOW25780.1] [location=158725..160524] [gbkey=CDS],0.7886396224260592
lcl|CP017623.1_cds_AOW25781.1_77 [gene=NRM1] [locus_tag=CAALFM_C100840CA] [db_xref=CGD:CAL0000177736] [protein=Nrm1p] [protein_id=AOW25781.1] [location=complement(160942..162672)] [gbkey=CDS],0.7586727999348771
lcl|CP017623.1_cds_AOW25782.1_78 [gene=IHD2] [locus_tag=CAALFM_C100850WA] [db_xref=CGD:CAL0000191293] [protein=Ihd2p] [protein_id=AOW25782.1] [location=167077..167823] [gbkey=CDS],0.7176799789578168
lcl|CP017623.1_cds_AOW25783.1_79 [locus_tag=CAALFM_C100860WA] [db_xref=CGD:CAL0000193447] [protein=hypothetical protein] [protein_id=AOW25783.1] [location=168533..169534] [gbkey=CDS],0.802833574677194
lcl|CP017623.1_cds_AOW25784.1_80 [gene=LRO1] [locus_tag=CAALFM_C100870WA] [db_xref=CGD:CAL0000182687] [protein=phospholipid:diacylglycerol acyltransferase] [protein_id=AOW25784.1] [location=170158..172254] [gbkey=CDS],0.7657908192512373
lcl|CP017623.1_cds_AOW25785.1_81 [locus_tag=CAALFM_C100880WA] [db_xref=CGD:CAL0000193159] [protein=hypothetical protein] [protein_id=AOW25785.1] [location=174459..176084] [gbkey=CDS],0.7259804472193979
lcl|CP017623.1_cds_AOW25786.1_82 [locus_tag=CAALFM_C100890WA] [db_xref=CGD:CAL0000185710] [protein=ERMES complex Ca(2+)-binding regulatory GTPase] [protein_id=AOW25786.1] [location=176325..178475] [gbkey=CDS],0.8007244415985443
lcl|CP017623.1_cds_AOW25787.1_83 [gene=RRS1] [locus_tag=CAALFM_C100900WA] [db_xref=CGD:CAL0000188560] [protein=Rrs1p] [protein_id=AOW25787.1] [location=178690..179307] [gbkey=CDS],0.83849186922419106
"lcl|CP017623.1_cds_AOW25788.1_84 [locus_tag=CAALFM_C100910WA] [db_xref=CGD:CAL0000179780] [protein=hypothetical protein] [protein_id=AOW25788.1] [location=join(179823..179870,179946..180041,180129..180558,180645..180829)] [gbkey=CDS]",0.7704673437535837
lcl|CP017623.1_cds_AOW25789.1_85 [locus_tag=CAALFM_C100920WA] [db_xref=CGD:CAL0000186004] [protein=hypothetical protein] [protein_id=AOW25789.1] [location=181403..185239] [gbkey=CDS],0.746726092452429
"lcl|CP017623.1_cds_AOW25790.1_86 [gene=SIN3] [locus_tag=CAALFM_C100930CA] [db_xref=CGD:CAL0000177059] [protein=transcriptional regulator] [protein_id=AOW25790.1] [location=complement(join(185507..189170,189350..189693,189779..189900,189965..190011,190087..190145))] [gbkey=CDS]",0.6957107704792548
"lcl|CP017623.1_cds_AOW25791.1_87 [gene=RPB11] [locus_tag=CAALFM_C100940WA] [db_xref=CGD:CAL0000175701] [protein=DNA-directed RNA polymerase II core subunit] [protein_id=AOW25791.1] [location=join(190698..190750,190835..191156)] [gbkey=CDS]",0.7641742449753172
